result,BS33233,9/3/2019,GA0910002,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33234,,GA0910002,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:25:00 PM,RT,,9/4/2019,,,,,1.1,,,   ,,,,,,,
result,BS33234,9/3/2019,GA0910002,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33235,,GA0910002,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:50:00 PM,RT,,9/4/2019,,,,,.7,,,   ,,,,,,,
result,BS33235,9/3/2019,GA0910002,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33236,,GA1470000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:09:00 AM,RT,,9/4/2019,,,,,1.79,,,   ,,,,,,,
result,BS33236,9/3/2019,GA1470000,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33237,,GA1470000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:57:00 AM,RT,,9/4/2019,,,,,.73,,,   ,,,,,,,
result,BS33237,9/3/2019,GA1470000,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33238,,GA1470000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:28:00 AM,RT,,9/4/2019,,,,,1.05,,,   ,,,,,,,
result,BS33238,9/3/2019,GA1470000,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33239,,GA1470000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:38:00 AM,RT,,9/4/2019,,,,,1.57,,,   ,,,,,,,
result,BS33239,9/3/2019,GA1470000,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33240,,GA2410105,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:50:00 PM,RT,,9/4/2019,,,,,1,,,   ,,,,,,,
result,BS33240,9/3/2019,GA2410105,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33241,,GA2510048,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:06:00 AM,RT,,9/4/2019,,,,,.6,,,   ,,,,,,,
result,BS33241,9/3/2019,GA2510048,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33242,,GA2510050,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:30:00 AM,RT,,9/4/2019,,,,,.3,,,   ,,,,,,,
result,BS33242,9/3/2019,GA2510050,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33243,,GA2510053,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,12:05:00 PM,RT,,9/4/2019,,,,,.5,,,   ,,,,,,,
result,BS33243,9/3/2019,GA2510053,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33244,,GA1030100,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:37:00 PM,RT,,9/4/2019,,,,,.4,,,   ,,,,,,,
result,BS33244,9/3/2019,GA1030100,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33245,,GA1590004,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,4:15:00 PM,RT,,9/4/2019,,,,,2.4,,,   ,,,,,,,
result,BS33245,9/3/2019,GA1590004,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33246,,GA2410124,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:50:00 PM,RT,,9/4/2019,,,,,.68,,,   ,,,,,,,
result,BS33246,9/3/2019,GA2410124,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33247,,GA2410104,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,8:15:00 AM,RT,,9/4/2019,,,,,,,,   ,,,,,,,
result,BS33247,9/3/2019,GA2410104,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33248,,GA2410136,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,3:00:00 PM,RT,,9/4/2019,,,,,.23,,,   ,,,,,,,
result,BS33248,9/3/2019,GA2410136,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33249,,GA3110038,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,12:20:00 PM,RT,,9/4/2019,,,,,,,,   ,,,,,,,
result,BS33249,9/3/2019,GA3110038,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33250,,GA2410045,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:00:00 AM,RT,,9/4/2019,,,,,.5,,,   ,,,,,,,
result,BS33250,9/3/2019,GA2410045,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33251,,GA2810031,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:00:00 AM,RT,,9/4/2019,,,,,,,,   ,,,,,,,
result,BS33251,9/3/2019,GA2810031,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33252,,GA3110100,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:00:00 PM,RT,,9/4/2019,,,,,.3,,,   ,,,,,,,
result,BS33252,9/3/2019,GA3110100,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33253,,GA2810012,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:30:00 AM,RT,,9/4/2019,,,,,,,,   ,,,,,,,
result,BS33253,9/3/2019,GA2810012,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33254,,GA1190001,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:00:00 PM,RT,,9/4/2019,,,,,.15,,,   ,,,,,,,
result,BS33254,9/3/2019,GA1190001,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33255,,GA2890026,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:00:00 PM,RT,,9/4/2019,,,,,.89,,,   ,,,,,,,
result,BS33255,9/3/2019,GA2890026,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33256,,GA1470071,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:55:00 AM,RT,,9/4/2019,,,,,2,,,   ,,,,,,,
result,BS33256,9/3/2019,GA1470071,000,STATE,3100,09/04/2019,12:15:00,9/5/2019,12:20:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33257,,GA0210075,Y  ,000,STATE,950,RPOR,,TC,Y  ,09/03/2019,10:15:00 AM,RP,OR,9/4/2019,,,,,,,,   ,,,,BS32961,08/27/2019,000,STATE
result,BS33257,9/3/2019,GA0210075,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33258,,GA0210075,Y  ,000,STATE,950,RPDN,,TC,Y  ,09/03/2019,10:25:00 AM,RP,DN,9/4/2019,,,,,,,,   ,,,,BS32961,08/27/2019,000,STATE
result,BS33258,9/3/2019,GA0210075,000,STATE,3014,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
result,BS33258,9/3/2019,GA0210075,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,P  ,,,,   ,,,,,,,,,,
sample,BS33259,,GA0210075,Y  ,000,STATE,950,RPUP,,TC,Y  ,09/03/2019,10:40:00 AM,RP,UP,9/4/2019,,,,,,,,   ,,,,BS32961,08/27/2019,000,STATE
result,BS33259,9/3/2019,GA0210075,000,STATE,3014,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
result,BS33259,9/3/2019,GA0210075,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,P  ,,,,   ,,,,,,,,,,
sample,BS33260,,GA0210075,Y  ,000,STATE,101,101,,TC,Y  ,09/03/2019,9:53:00 AM,TG,,9/4/2019,,,,,,,,   ,,,,BS32961,08/27/2019,000,STATE
result,BS33260,9/3/2019,GA0210075,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33261,,GA0210075,Y  ,000,STATE,102,102,,TC,Y  ,09/03/2019,10:02:00 AM,TG,,9/4/2019,,,,,,,,   ,,,,BS32961,08/27/2019,000,STATE
result,BS33261,9/3/2019,GA0210075,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33262,,GA0330021,Y  ,000,STATE,950,RPOR,,TC,Y  ,09/03/2019,3:15:00 PM,RP,OR,9/4/2019,,,,,,,,   ,,,,BS32965,08/27/2019,000,STATE
result,BS33262,9/3/2019,GA0330021,000,STATE,3014,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
result,BS33262,9/3/2019,GA0330021,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,P  ,,,,   ,,,,,,,,,,
sample,BS33263,,GA0330021,Y  ,000,STATE,950,RPDN,,TC,Y  ,09/03/2019,3:15:00 PM,RP,DN,9/4/2019,,,,,,,,   ,,,,BS32965,08/27/2019,000,STATE
result,BS33263,9/3/2019,GA0330021,000,STATE,3014,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
result,BS33263,9/3/2019,GA0330021,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,P  ,,,,   ,,,,,,,,,,
sample,BS33264,,GA0330021,Y  ,000,STATE,950,RPUP,,TC,Y  ,09/03/2019,3:15:00 PM,RP,UP,9/4/2019,,,,,,,,   ,,,,BS32965,08/27/2019,000,STATE
result,BS33264,9/3/2019,GA0330021,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33265,,GA0330021,Y  ,000,STATE,101,301,,TC,Y  ,09/03/2019,3:15:00 PM,TG,,9/4/2019,,,,,,,,   ,,,,BS32965,08/27/2019,000,STATE
result,BS33265,9/3/2019,GA0330021,000,STATE,3014,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
result,BS33265,9/3/2019,GA0330021,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,P  ,,,,   ,,,,,,,,,,
sample,BS33266,,GA1470058,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,12:00:00 PM,RT,,9/4/2019,,,,,1,,,   ,,,,,,,
result,BS33266,9/3/2019,GA1470058,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33267,,GA1470052,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,12:45:00 PM,RT,,9/4/2019,,,,,1.5,,,   ,,,,,,,
result,BS33267,9/3/2019,GA1470052,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33268,,GA1470053,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,12:25:00 PM,RT,,9/4/2019,,,,,2,,,   ,,,,,,,
result,BS33268,9/3/2019,GA1470053,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33269,,GA1470060,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,12:30:00 PM,RT,,9/4/2019,,,,,1,,,   ,,,,,,,
result,BS33269,9/3/2019,GA1470060,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33270,,GA1470070,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:25:00 PM,RT,,9/4/2019,,,,,1,,,   ,,,,,,,
result,BS33270,9/3/2019,GA1470070,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33271,,GA1470076,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:55:00 PM,RT,,9/4/2019,,,,,2,,,   ,,,,,,,
result,BS33271,9/3/2019,GA1470076,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33272,,GA1470009,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:00:00 PM,RT,,9/4/2019,,,,,1.5,,,   ,,,,,,,
result,BS33272,9/3/2019,GA1470009,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33273,,GA2810040,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,4:10:00 PM,RT,,9/4/2019,,,,,.74,,,   ,,,,,,,
result,BS33273,9/3/2019,GA2810040,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33274,,GA2410129,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:10:00 AM,RT,,9/4/2019,,,,,,,,   ,,,,,,,
result,BS33274,9/3/2019,GA2410129,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33275,,GA1990003,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:04:00 PM,RT,,9/4/2019,,,,,1.2,,,   ,,,,,,,
result,BS33275,9/3/2019,GA1990003,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33276,,GA1990003,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:16:00 PM,RT,,9/4/2019,,,,,1.43,,,   ,,,,,,,
result,BS33276,9/3/2019,GA1990003,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33277,,GA1990003,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:45:00 PM,RT,,9/4/2019,,,,,.45,,,   ,,,,,,,
result,BS33277,9/3/2019,GA1990003,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33278,,GA2350000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:25:00 PM,RT,,9/4/2019,,,,,1.2,,,   ,,,,,,,
result,BS33278,9/3/2019,GA2350000,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33279,,GA2310002,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:10:00 AM,RT,,9/4/2019,,,,,,,,   ,,,,,,,
result,BS33279,9/3/2019,GA2310002,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33280,,GA2310003,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:37:00 PM,RT,,9/4/2019,,,,,.71,,,   ,,,,,,,
result,BS33280,9/3/2019,GA2310003,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33281,,GA2710003,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,3:00:00 PM,RT,,9/4/2019,,,,,1.79,,,   ,,,,,,,
result,BS33281,9/3/2019,GA2710003,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33282,,GA2710003,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,3:15:00 PM,RT,,9/4/2019,,,,,1.68,,,   ,,,,,,,
result,BS33282,9/3/2019,GA2710003,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33283,,GA2710003,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,3:25:00 PM,RT,,9/4/2019,,,,,1.86,,,   ,,,,,,,
result,BS33283,9/3/2019,GA2710003,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33284,,GA2410001,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:15:00 AM,RT,,9/4/2019,,,,,1.5,,,   ,,,,,,,
result,BS33284,9/3/2019,GA2410001,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33285,,GA1930000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:50:00 AM,RT,,9/4/2019,,,,,1.51,,,   ,,,,,,,
result,BS33285,9/3/2019,GA1930000,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33286,,GA2630000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:45:00 PM,RT,,9/4/2019,,,,,1.1,,,   ,,,,,,,
result,BS33286,9/3/2019,GA2630000,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33287,,GA1070001,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,3:00:00 PM,RT,,9/4/2019,,,,,.4,,,   ,,,,,,,
result,BS33287,9/3/2019,GA1070001,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33288,,GA1950000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:00:00 PM,RT,,9/4/2019,,,,,.3,,,   ,,,,,,,
result,BS33288,9/3/2019,GA1950000,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33289,,GA1070000,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:18:00 PM,RT,,9/4/2019,,,,,.41,,,   ,,,,,,,
result,BS33289,9/3/2019,GA1070000,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33290,,GA1330004,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,8:30:00 AM,RT,,9/4/2019,,,,,.7,,,   ,,,,,,,
result,BS33290,9/3/2019,GA1330004,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33291,,GA1810033,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,2:16:00 PM,RT,,9/4/2019,,,,,.8,,,   ,,,,,,,
result,BS33291,9/3/2019,GA1810033,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33292,,GA2410119,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:00:00 AM,RT,,9/4/2019,,,,,.9,,,   ,,,,,,,
result,BS33292,9/3/2019,GA2410119,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33293,,GA1750110,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,4:00:00 PM,RT,,9/4/2019,,,,,.5,,,   ,,,,,,,
result,BS33293,9/3/2019,GA1750110,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33294,,GA2370090,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:30:00 AM,RT,,9/4/2019,,,,,.5,,,   ,,,,,,,
result,BS33294,9/3/2019,GA2370090,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33295,,GA1130005,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,4:15:00 PM,RT,,9/4/2019,,,,,,,,   ,,,,,,,
result,BS33295,9/3/2019,GA1130005,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33296,,GA2930009,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:00:00 AM,RT,,9/4/2019,,,,,1,,,   ,,,,,,,
result,BS33296,9/3/2019,GA2930009,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33297,,GA2930015,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,8:38:00 AM,RT,,9/4/2019,,,,,.4,,,   ,,,,,,,
result,BS33297,9/3/2019,GA2930015,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33298,,GA2930016,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:11:00 AM,RT,,9/4/2019,,,,,1.4,,,   ,,,,,,,
result,BS33298,9/3/2019,GA2930016,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33299,,GA2930017,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:45:00 AM,RT,,9/4/2019,,,,,.4,,,   ,,,,,,,
result,BS33299,9/3/2019,GA2930017,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33300,,GA1470054,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:15:00 AM,RT,,9/4/2019,,,,,1.5,,,   ,,,,,,,
result,BS33300,9/3/2019,GA1470054,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33301,,GA1470055,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:30:00 AM,RT,,9/4/2019,,,,,1.5,,,   ,,,,,,,
result,BS33301,9/3/2019,GA1470055,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33302,,GA1470074,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,9:50:00 AM,RT,,9/4/2019,,,,,2,,,   ,,,,,,,
result,BS33302,9/3/2019,GA1470074,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33303,,GA1470080,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:05:00 AM,RT,,9/4/2019,,,,,1.5,,,   ,,,,,,,
result,BS33303,9/3/2019,GA1470080,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33304,,GA1470073,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:20:00 AM,RT,,9/4/2019,,,,,1,,,   ,,,,,,,
result,BS33304,9/3/2019,GA1470073,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33305,,GA1470056,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,10:45:00 AM,RT,,9/4/2019,,,,,2,,,   ,,,,,,,
result,BS33305,9/3/2019,GA1470056,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33306,,GA1470057,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:15:00 AM,RT,,9/4/2019,,,,,2,,,   ,,,,,,,
result,BS33306,9/3/2019,GA1470057,000,STATE,3100,09/04/2019,13:45:00,9/5/2019,14:00:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33307,,GA1470075,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,11:45:00 AM,RT,,9/4/2019,,,,,2,,,   ,,,,,,,
result,BS33307,9/3/2019,GA1470075,000,STATE,3100,09/04/2019,14:45:00,9/5/2019,15:35:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
sample,BS33308,,GA2470005,N  ,000,STATE,950,RTOR,,TC,Y  ,09/03/2019,1:37:00 PM,RT,,9/4/2019,,,,,2.2,,,   ,,,,,,,
result,BS33308,9/3/2019,GA2470005,000,STATE,3100,09/04/2019,14:45:00,9/5/2019,15:35:00,09/13/2019,A  ,,,,,A  ,,,,   ,,,,,,,,,,
